review_id,order_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
REV00677,ORD00365,C1078,P011,4,"The Cloud Step are so soft and comfortable, feels like walking on clouds. Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-07-12,True
REV00678,ORD00445,C1039,P001,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-03-12,True
REV00679,ORD00724,C1414,P010,2,The material quality of the Flex Trainer feels cheap compared to the price.,2026-08-25,True
REV00680,ORD00326,C1304,P007,5,Breathable material and lightweight - ideal for long office days.,2026-07-18,True
REV00681,ORD00572,C1289,P001,5,"Very easy to wear, true to size, and the Charcoal Grey colour looks amazing in person.",2026-08-26,True
REV00682,ORD00155,C1195,P002,4,Good value for money. The Runner Pro feel premium and well made.,2026-03-24,True
REV00683,ORD00508,C1293,P009,5,Good value for money. The Classic Loafer feel premium and well made.,2026-04-10,True
REV00684,ORD00965,C1340,P004,2,"Delivery was delayed by over a week, no proper updates on tracking.",2026-06-12,True
REV00685,ORD00855,C1451,P010,5,"The Flex Trainer are so soft and comfortable, feels like walking on clouds.",2026-01-15,True
REV00686,ORD00451,C1026,P012,3,"Good for casual use, not something I'd wear for long walks though.",2026-02-24,True
REV00687,ORD00619,C1198,P002,2,"Had to size up two sizes to get a comfortable fit on the Runner Pro. Late delivery ruined the surprise, had ordered these for an event.",2025-10-30,True
REV00688,ORD00987,C1078,P005,4,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-07-15,True
REV00689,ORD00840,C1191,P008,5,"These Trail Blazer are incredibly comfortable, I can wear them all day without any pain.",2026-02-14,True
REV00690,ORD00264,C1327,P005,5,Good value for money. The Wool Runner feel premium and well made.,2026-08-18,True
REV00691,ORD01094,C1443,P009,3,"Fit is okay, needed a few days to break in before it felt normal. Average experience. Comfortable but the Espresso Brown colour looked a bit different than the photos.",2026-05-09,True
REV00692,ORD00156,C1482,P011,3,"The Cloud Step are okay, nothing special but does the job.",2026-03-22,True
REV00693,ORD00396,C1432,P007,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-07-14,True
REV00694,ORD00836,C1295,P010,4,Super lightweight and stylish. Get compliments every time I wear my Flex Trainer.,2026-08-24,True
REV00695,ORD00032,C1142,P002,5,"These Runner Pro are incredibly comfortable, I can wear them all day without any pain.",2026-01-12,True
REV00696,ORD00174,C1369,P002,5,Perfect for daily walks. The cushioning on the Runner Pro is fantastic.,2026-08-26,True
REV00697,ORD00647,C1309,P005,3,"Fit is okay, needed a few days to break in before it felt normal.",2026-03-16,False
REV00698,ORD00516,C1292,P002,2,"The Runner Pro fit narrow, my toes felt cramped within an hour of wearing them.",2026-01-27,True
REV00699,ORD00082,C1443,P010,3,"Good for casual use, not something I'd wear for long walks though.",2026-08-02,True
REV00700,ORD01022,C1321,P008,5,Good value for money. The Trail Blazer feel premium and well made.,2025-11-02,True
REV00701,ORD01178,C1459,P001,5,I was skeptical but the Everyday Sneakers exceeded my expectations. Extremely comfortable fit.,2026-07-11,True
REV00702,ORD00934,C1232,P007,1,"Size guide is misleading, ordered my usual size but the Comfort Sandal were too tight. Bought these two months ago and the sole has already worn thin.",2026-01-14,True
REV00703,ORD00057,C1449,P005,2,"The Wool Runner feel stiff and uncomfortable, especially around the heel area.",2026-03-12,True
REV00704,ORD00403,C1149,P007,5,"Very easy to wear, true to size, and the Tan Brown colour looks amazing in person. The Comfort Sandal are so soft and comfortable, feels like walking on clouds.",2026-08-25,True
REV00705,ORD01040,C1038,P007,5,"Excellent build quality, the stitching and finish look premium.",2025-12-28,True
REV00706,ORD00028,C1248,P001,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-02-25,True
REV00707,ORD00959,C1422,P002,4,"Very easy to wear, true to size, and the Jet Black colour looks amazing in person.",2026-03-13,True
REV00708,ORD01047,C1289,P008,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-01-29,True
REV00709,ORD00130,C1395,P004,3,Average experience. Comfortable but the Navy Blue colour looked a bit different than the photos.,2026-07-16,True
REV00710,ORD00804,C1449,P012,5,"My third pair from Neeman's, and the Urban Hi-Top might be my favourite so far.",2025-09-24,True
REV00711,ORD00913,C1356,P005,3,Comfort is fine but I'm still deciding if I like the overall look.,2026-08-04,True
REV00712,ORD00876,C1255,P006,5,"Excellent build quality, the stitching and finish look premium. The Active Knit are so soft and comfortable, feels like walking on clouds.",2026-01-01,False
REV00713,ORD00228,C1270,P005,4,Fits true to size and the arch support is great for standing all day.,2026-01-05,True
REV00714,ORD00262,C1309,P010,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-12-06,True
REV00715,ORD01216,C1121,P008,1,"The material quality of the Trail Blazer feels cheap compared to the price. Uncomfortable fit around the ankle, kept rubbing and causing blisters.",2026-01-14,True
REV00716,ORD01246,C1137,P006,1,"Delivery was delayed by over a week, no proper updates on tracking.",2026-05-29,True
REV00717,ORD00159,C1300,P004,3,Comfort is fine but I'm still deciding if I like the overall look.,2026-06-10,True
REV00718,ORD00498,C1482,P006,2,"Build quality is disappointing, doesn't feel like a premium product.",2025-12-12,True
REV00719,ORD01065,C1082,P005,5,"My third pair from Neeman's, and the Wool Runner might be my favourite so far.",2026-02-25,True
REV00720,ORD01217,C1469,P002,4,Loved the design and the fit was spot on. Would definitely recommend the Runner Pro.,2026-07-25,True
REV00721,ORD00868,C1206,P006,4,Perfect for daily walks. The cushioning on the Active Knit is fantastic.,2025-11-01,True
REV00722,ORD00379,C1324,P005,5,"My third pair from Neeman's, and the Wool Runner might be my favourite so far.",2026-08-25,True
REV00723,ORD00064,C1155,P010,5,Good value for money. The Flex Trainer feel premium and well made.,2026-07-12,True
REV00724,ORD00877,C1019,P012,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-01-17,True
REV00725,ORD01069,C1227,P009,4,I was skeptical but the Classic Loafer exceeded my expectations. Extremely comfortable fit.,2026-03-06,True
REV00726,ORD00512,C1468,P004,5,Great quality for the price. My City Slip-On still look brand new after months of use.,2026-08-02,True
REV00727,ORD00607,C1251,P003,5,"Excellent build quality, the stitching and finish look premium.",2026-03-08,True
REV00728,ORD01242,C1126,P010,3,"It's a fine pair of Flex Trainer, does what it says, no major complaints.",2026-07-09,True
REV00729,ORD00019,C1320,P008,1,"The Trail Blazer developed cracks in the sole much sooner than expected. The insole is too thin, no arch support, my feet ache by evening.",2025-09-19,True
REV00730,ORD01324,C1251,P007,2,Sizing is inconsistent - my other Neeman's shoes fit fine but these Comfort Sandal don't.,2026-08-21,False
REV00731,ORD00944,C1446,P008,5,"Breathable material and lightweight - ideal for long office days. These Trail Blazer are incredibly comfortable, I can wear them all day without any pain.",2026-05-01,False
REV00732,ORD00392,C1202,P007,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-08-04,True
REV00733,ORD01143,C1393,P002,5,Super lightweight and stylish. Get compliments every time I wear my Runner Pro.,2025-11-19,True
REV00734,ORD01153,C1101,P010,1,"The Flex Trainer fit narrow, my toes felt cramped within an hour of wearing them.",2026-08-06,False
REV00735,ORD00766,C1019,P012,3,"The Urban Hi-Top are okay, nothing special but does the job. Good for casual use, not something I'd wear for long walks though.",2026-08-26,False
REV00736,ORD01056,C1486,P012,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine. It's a fine pair of Urban Hi-Top, does what it says, no major complaints.",2026-05-22,True
REV00737,ORD01174,C1119,P006,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-10-20,True
REV00738,ORD01385,C1193,P011,5,"Excellent build quality, the stitching and finish look premium.",2025-11-07,True
REV00739,ORD00969,C1406,P012,4,"These Urban Hi-Top are incredibly comfortable, I can wear them all day without any pain. The Urban Hi-Top are so soft and comfortable, feels like walking on clouds.",2026-06-21,True
REV00740,ORD00457,C1497,P012,2,"Size guide is misleading, ordered my usual size but the Urban Hi-Top were too tight. Value for money isn't great, quality doesn't quite match the price tag.",2026-02-21,True
REV00741,ORD00881,C1232,P011,1,"The Cloud Step feel stiff and uncomfortable, especially around the heel area.",2025-10-13,True
REV00742,ORD01376,C1251,P009,5,Loved the design and the fit was spot on. Would definitely recommend the Classic Loafer. Super lightweight and stylish. Get compliments every time I wear my Classic Loafer.,2026-02-14,True
REV00743,ORD01034,C1331,P007,4,"The Comfort Sandal are so soft and comfortable, feels like walking on clouds.",2026-02-27,True
REV00744,ORD00883,C1288,P005,5,Perfect for daily walks. The cushioning on the Wool Runner is fantastic.,2026-02-24,True
REV00745,ORD01251,C1012,P007,2,"The insole is too thin, no arch support, my feet ache by evening.",2026-04-26,True
REV00746,ORD01103,C1494,P001,5,"The Everyday Sneakers are so soft and comfortable, feels like walking on clouds.",2025-10-12,True
REV00747,ORD00577,C1228,P004,1,"Not comfortable at all for daily wear, the sole feels too hard.",2026-06-24,True
REV00748,ORD00534,C1152,P005,2,Bought these two months ago and the sole has already worn thin.,2026-01-26,True
REV00749,ORD00578,C1206,P006,3,"Fit is okay, needed a few days to break in before it felt normal.",2025-11-04,True
REV00750,ORD01207,C1400,P003,5,Good value for money. The Daily Walk feel premium and well made.,2025-10-14,True
REV00751,ORD01088,C1160,P006,5,I was skeptical but the Active Knit exceeded my expectations. Extremely comfortable fit.,2026-08-24,False
REV00752,ORD01072,C1133,P007,4,"Very easy to wear, true to size, and the Tan Brown colour looks amazing in person.",2026-02-14,True
REV00753,ORD00454,C1252,P005,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine.",2026-07-18,True
REV00754,ORD01175,C1045,P007,5,Super lightweight and stylish. Get compliments every time I wear my Comfort Sandal.,2026-02-28,True
REV00755,ORD00975,C1245,P010,1,The White colour started fading after just a few washes.,2026-08-16,True
REV00756,ORD01036,C1290,P009,5,Perfect for daily walks. The cushioning on the Classic Loafer is fantastic. Fits true to size and the arch support is great for standing all day.,2026-02-26,True
REV00757,ORD00152,C1139,P004,4,"Excellent build quality, the stitching and finish look premium.",2025-11-25,False
REV00758,ORD01282,C1486,P008,4,Loved the design and the fit was spot on. Would definitely recommend the Trail Blazer.,2025-10-21,True
REV00759,ORD00692,C1027,P009,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-01-31,True
REV00760,ORD00655,C1093,P008,3,"Decent shoes for the price, though I expected slightly better cushioning.",2025-12-14,True
REV00761,ORD01125,C1434,P007,5,"Great quality for the price. My Comfort Sandal still look brand new after months of use. Excellent build quality, the stitching and finish look premium.",2025-10-04,True
REV00762,ORD00753,C1155,P006,2,The material quality of the Active Knit feels cheap compared to the price.,2026-08-24,True
REV00763,ORD00521,C1108,P012,4,"Great quality for the price. My Urban Hi-Top still look brand new after months of use. My third pair from Neeman's, and the Urban Hi-Top might be my favourite so far.",2026-04-29,True
REV00764,ORD01194,C1425,P010,5,Loved the design and the fit was spot on. Would definitely recommend the Flex Trainer. Super lightweight and stylish. Get compliments every time I wear my Flex Trainer.,2025-10-17,True
REV00765,ORD01249,C1265,P010,5,"Excellent build quality, the stitching and finish look premium.",2025-12-08,True
REV00766,ORD00346,C1094,P012,5,"Excellent build quality, the stitching and finish look premium.",2026-03-19,True
REV00767,ORD01037,C1292,P009,3,"Fit is okay, needed a few days to break in before it felt normal.",2026-04-21,False
REV00768,ORD00890,C1419,P011,2,"Delivery partner mishandled the package, box arrived damaged.",2025-12-11,True
REV00769,ORD01226,C1453,P007,4,"Great quality for the price. My Comfort Sandal still look brand new after months of use. My third pair from Neeman's, and the Comfort Sandal might be my favourite so far.",2026-06-05,False
REV00770,ORD00141,C1014,P007,1,Bought these two months ago and the sole has already worn thin.,2025-10-23,True
REV00771,ORD00350,C1271,P001,5,"These Everyday Sneakers are incredibly comfortable, I can wear them all day without any pain.",2025-09-29,True
REV00772,ORD00101,C1369,P007,4,"Excellent build quality, the stitching and finish look premium.",2026-06-25,True
REV00773,ORD00160,C1315,P012,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-11-19,True
REV00774,ORD00303,C1328,P005,2,Stitching came undone within two weeks of regular use.,2025-10-02,True
REV00775,ORD00966,C1067,P012,1,Wish there were more colour options available for the Urban Hi-Top.,2026-06-20,True
REV00776,ORD00892,C1445,P007,2,"Poor durability, the stitching on the sides is already coming apart.",2026-08-26,True
REV00777,ORD00628,C1290,P010,1,Sizing is inconsistent - my other Neeman's shoes fit fine but these Flex Trainer don't.,2026-01-24,True
REV00778,ORD00880,C1491,P010,1,"Late delivery ruined the surprise, had ordered these for an event. Not built to last, the outer material tore within weeks.",2025-10-18,True
REV00779,ORD00075,C1196,P008,1,"Delivery partner mishandled the package, box arrived damaged.",2025-10-19,True
REV00780,ORD00517,C1205,P010,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-05-19,True
REV00781,ORD01177,C1295,P005,4,"These Wool Runner are incredibly comfortable, I can wear them all day without any pain.",2026-07-02,True
REV00782,ORD00483,C1244,P005,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-12-03,True
REV00783,ORD00423,C1119,P006,3,"Average experience. Comfortable but the Forest Green colour looked a bit different than the photos. It's a fine pair of Active Knit, does what it says, no major complaints.",2026-08-24,True
REV00784,ORD01008,C1399,P005,5,"Very easy to wear, true to size, and the Heather Grey colour looks amazing in person.",2026-07-04,False
REV00785,ORD01113,C1393,P002,1,"Size guide is misleading, ordered my usual size but the Runner Pro were too tight.",2026-06-04,False
REV00786,ORD01019,C1062,P003,4,Great quality for the price. My Daily Walk still look brand new after months of use.,2025-10-07,True
REV00787,ORD00920,C1088,P010,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-10-07,True
REV00788,ORD00165,C1119,P010,4,"Excellent build quality, the stitching and finish look premium.",2025-12-29,False
REV00789,ORD01085,C1195,P006,2,The fabric on the Active Knit pilled and looked worn out very quickly.,2026-07-14,True
REV00790,ORD01335,C1384,P012,3,Average experience. Comfortable but the Black/White colour looked a bit different than the photos.,2026-04-10,True
REV00791,ORD01358,C1356,P007,4,Perfect for daily walks. The cushioning on the Comfort Sandal is fantastic.,2026-04-09,True
REV00792,ORD00289,C1444,P007,3,"Fit is okay, needed a few days to break in before it felt normal.",2026-02-17,False
REV00793,ORD01009,C1366,P012,2,"The Urban Hi-Top arrived in a damaged box, packaging could be much better.",2026-08-01,True
REV00794,ORD00719,C1434,P005,5,Breathable material and lightweight - ideal for long office days.,2026-03-10,True
REV00795,ORD01379,C1130,P004,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-11-17,True
REV00796,ORD00295,C1477,P006,3,"Good for casual use, not something I'd wear for long walks though.",2026-04-27,True
REV00797,ORD01196,C1125,P011,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-03-14,False
REV00798,ORD00378,C1224,P011,5,Fits true to size and the arch support is great for standing all day.,2026-06-24,False
REV00799,ORD01223,C1099,P010,5,Super lightweight and stylish. Get compliments every time I wear my Flex Trainer.,2025-12-20,False
REV00800,ORD00679,C1298,P012,2,Had to size up two sizes to get a comfortable fit on the Urban Hi-Top.,2026-08-22,True
REV00801,ORD00328,C1148,P004,5,"My third pair from Neeman's, and the City Slip-On might be my favourite so far.",2026-06-05,True
REV00802,ORD00882,C1491,P009,5,"These Classic Loafer are incredibly comfortable, I can wear them all day without any pain.",2026-05-20,True
REV00803,ORD00725,C1316,P005,1,Sole started wearing out after only a month of regular use. The Heather Grey colour started fading after just a few washes.,2026-04-22,False
REV00804,ORD01124,C1424,P001,4,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-05-10,True
REV00805,ORD00461,C1162,P003,2,"The Daily Walk feel stiff and uncomfortable, especially around the heel area. The Daily Walk fit narrow, my toes felt cramped within an hour of wearing them.",2026-01-08,True
REV00806,ORD00737,C1243,P010,1,"The design shows the logo too prominently, not a fan of the branding placement.",2025-11-05,True
REV00807,ORD01003,C1217,P003,5,Great quality for the price. My Daily Walk still look brand new after months of use.,2026-08-24,True
REV00808,ORD00939,C1499,P010,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-05-11,True
REV00809,ORD00362,C1174,P006,5,Fits true to size and the arch support is great for standing all day. Loved the design and the fit was spot on. Would definitely recommend the Active Knit.,2025-10-11,True
REV00810,ORD00575,C1038,P010,1,"The insole is too thin, no arch support, my feet ache by evening.",2025-10-12,True
REV00811,ORD00464,C1155,P004,3,"Good for casual use, not something I'd wear for long walks though. Fit is okay, needed a few days to break in before it felt normal.",2026-05-11,True
REV00812,ORD00195,C1470,P005,1,"The Wool Runner run really small, had to return and get a bigger size.",2025-11-01,True
REV00813,ORD00167,C1403,P003,3,"Good for casual use, not something I'd wear for long walks though.",2026-06-12,True
REV00814,ORD01081,C1331,P001,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine. Comfort is fine but I'm still deciding if I like the overall look.",2026-02-08,False
REV00815,ORD00948,C1374,P008,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall. Very easy to wear, true to size, and the Olive Green colour looks amazing in person.",2026-01-16,True
REV00816,ORD00095,C1342,P006,5,Good value for money. The Active Knit feel premium and well made.,2026-01-11,True
REV00817,ORD00391,C1118,P012,5,Fits true to size and the arch support is great for standing all day. I was skeptical but the Urban Hi-Top exceeded my expectations. Extremely comfortable fit.,2026-01-25,True
REV00818,ORD00131,C1296,P007,3,"Good for casual use, not something I'd wear for long walks though.",2026-03-14,True
REV00819,ORD01135,C1009,P008,2,"Size guide is misleading, ordered my usual size but the Trail Blazer were too tight.",2025-10-28,True
REV00820,ORD00669,C1442,P008,1,"Size guide is misleading, ordered my usual size but the Trail Blazer were too tight.",2026-01-08,False
REV00821,ORD01233,C1169,P012,2,"The Urban Hi-Top run really small, had to return and get a bigger size.",2026-01-17,True
REV00822,ORD00387,C1043,P011,3,"Good for casual use, not something I'd wear for long walks though. Fit is okay, needed a few days to break in before it felt normal.",2026-07-13,True
REV00823,ORD01110,C1410,P009,2,Sizing is inconsistent - my other Neeman's shoes fit fine but these Classic Loafer don't.,2025-10-15,True
REV00824,ORD01225,C1299,P012,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-07-26,False
REV00825,ORD00895,C1200,P010,4,"The Flex Trainer are so soft and comfortable, feels like walking on clouds.",2026-08-22,True
REV00826,ORD00956,C1171,P012,5,"Excellent build quality, the stitching and finish look premium.",2025-10-23,True
REV00827,ORD01337,C1023,P011,4,Loved the design and the fit was spot on. Would definitely recommend the Cloud Step.,2025-12-13,True
REV00828,ORD00533,C1166,P011,2,"Not comfortable at all for daily wear, the sole feels too hard. Order took much longer than the estimated delivery window.",2026-07-18,True
REV00829,ORD00125,C1474,P006,1,"Not built to last, the outer material tore within weeks.",2026-07-19,True
REV00830,ORD00779,C1011,P010,5,"Very easy to wear, true to size, and the White colour looks amazing in person.",2025-12-01,False
REV00831,ORD00982,C1496,P012,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine. Comfort is fine but I'm still deciding if I like the overall look.",2026-04-25,True
REV00832,ORD00958,C1027,P004,3,"It's a fine pair of City Slip-On, does what it says, no major complaints.",2026-02-23,True
REV00833,ORD01267,C1265,P007,3,"Reasonable quality, delivery took a bit longer than expected but shoes are fine.",2026-01-30,True
REV00834,ORD01382,C1309,P012,4,"These Urban Hi-Top are incredibly comfortable, I can wear them all day without any pain. Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2026-03-15,True
REV00835,ORD00313,C1305,P009,4,Great quality for the price. My Classic Loafer still look brand new after months of use.,2026-05-03,True
REV00836,ORD00713,C1377,P002,5,Good value for money. The Runner Pro feel premium and well made.,2025-10-30,True
REV00837,ORD00383,C1085,P009,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-07-26,True
REV00838,ORD00163,C1327,P005,3,Average experience. Comfortable but the Heather Grey colour looked a bit different than the photos.,2025-12-12,True
REV00839,ORD00418,C1172,P007,4,Super lightweight and stylish. Get compliments every time I wear my Comfort Sandal.,2025-12-21,False
REV00840,ORD00463,C1183,P010,1,Order took much longer than the estimated delivery window.,2025-10-30,True
REV00841,ORD00246,C1398,P003,4,Loved the design and the fit was spot on. Would definitely recommend the Daily Walk.,2026-07-12,True
REV00842,ORD00026,C1010,P009,3,Average experience. Comfortable but the Espresso Brown colour looked a bit different than the photos.,2026-04-28,True
REV00843,ORD00242,C1338,P003,2,"The Daily Walk fit narrow, my toes felt cramped within an hour of wearing them.",2026-06-30,True
REV00844,ORD01197,C1311,P011,2,The fabric on the Cloud Step pilled and looked worn out very quickly.,2026-02-16,True
REV00845,ORD00157,C1209,P009,5,I was skeptical but the Classic Loafer exceeded my expectations. Extremely comfortable fit.,2026-03-06,True
REV00846,ORD00450,C1468,P012,4,"Excellent build quality, the stitching and finish look premium. Very easy to wear, true to size, and the Black/White colour looks amazing in person.",2026-08-18,True
REV00847,ORD00555,C1192,P012,4,"The Urban Hi-Top are so soft and comfortable, feels like walking on clouds.",2025-09-28,True
REV00848,ORD01122,C1242,P009,1,"The insole is too thin, no arch support, my feet ache by evening.",2025-12-29,True
REV00849,ORD01214,C1014,P003,5,"Very easy to wear, true to size, and the Stone Beige colour looks amazing in person.",2026-03-01,False
REV00850,ORD00590,C1354,P006,2,The material quality of the Active Knit feels cheap compared to the price.,2026-06-04,True
REV00851,ORD01281,C1248,P004,2,"Delivery was delayed by over a week, no proper updates on tracking.",2026-04-11,True
REV00852,ORD00047,C1424,P004,5,Super lightweight and stylish. Get compliments every time I wear my City Slip-On. Fits true to size and the arch support is great for standing all day.,2026-08-24,True
REV00853,ORD00897,C1210,P009,5,Fits true to size and the arch support is great for standing all day. Super lightweight and stylish. Get compliments every time I wear my Classic Loafer.,2026-03-08,True
REV00854,ORD00957,C1389,P004,2,"Delivery partner mishandled the package, box arrived damaged.",2026-06-05,True
REV00855,ORD00137,C1135,P012,1,"Build quality is disappointing, doesn't feel like a premium product.",2025-12-02,True
REV00856,ORD00912,C1389,P011,4,Great quality for the price. My Cloud Step still look brand new after months of use.,2026-08-06,False
REV00857,ORD00940,C1030,P005,5,I was skeptical but the Wool Runner exceeded my expectations. Extremely comfortable fit.,2025-12-16,True
REV00858,ORD01298,C1388,P004,5,Great quality for the price. My City Slip-On still look brand new after months of use.,2026-05-18,True
REV00859,ORD00751,C1327,P004,2,"Late delivery ruined the surprise, had ordered these for an event.",2026-07-21,True
REV00860,ORD01390,C1073,P001,3,Comfort is fine but I'm still deciding if I like the overall look.,2026-08-21,True
REV00861,ORD00060,C1266,P010,4,"Excellent build quality, the stitching and finish look premium.",2025-12-16,True
REV00862,ORD00263,C1295,P006,4,Perfect for daily walks. The cushioning on the Active Knit is fantastic. Super lightweight and stylish. Get compliments every time I wear my Active Knit.,2026-06-25,False
REV00863,ORD00171,C1460,P001,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2026-05-05,True
REV00864,ORD01006,C1049,P005,5,Great quality for the price. My Wool Runner still look brand new after months of use.,2025-10-01,True
REV00865,ORD00359,C1039,P006,5,Great quality for the price. My Active Knit still look brand new after months of use.,2025-09-10,True
REV00866,ORD01154,C1368,P005,3,"Fit is okay, needed a few days to break in before it felt normal. Average experience. Comfortable but the Heather Grey colour looked a bit different than the photos.",2025-10-10,True
REV00867,ORD00180,C1336,P005,1,Bought these two months ago and the sole has already worn thin.,2026-03-23,True
REV00868,ORD01000,C1159,P008,3,"It's a fine pair of Trail Blazer, does what it says, no major complaints.",2025-10-30,True
REV00869,ORD01219,C1026,P008,5,"Stylish look, comfortable sole, and delivery was quick too. Very happy overall.",2025-10-15,True
REV00870,ORD00612,C1453,P004,4,Good value for money. The City Slip-On feel premium and well made.,2026-08-09,True
REV00871,ORD00828,C1099,P008,5,"The Trail Blazer are so soft and comfortable, feels like walking on clouds.",2026-05-14,True
REV00872,ORD00519,C1439,P005,2,"Poor durability, the stitching on the sides is already coming apart.",2026-03-19,True
REV00873,ORD00153,C1038,P003,1,"The Daily Walk feel stiff and uncomfortable, especially around the heel area. The Daily Walk run really small, had to return and get a bigger size.",2026-02-01,True
REV00874,ORD01343,C1014,P004,4,Perfect for daily walks. The cushioning on the City Slip-On is fantastic.,2026-01-11,True
REV00875,ORD00096,C1249,P007,3,"The Comfort Sandal are okay, nothing special but does the job.",2026-03-15,True
REV00876,ORD01308,C1225,P008,5,"The Trail Blazer are so soft and comfortable, feels like walking on clouds. I was skeptical but the Trail Blazer exceeded my expectations. Extremely comfortable fit.",2025-10-13,True
REV00877,ORD01229,C1035,P009,4,Breathable material and lightweight - ideal for long office days.,2025-10-15,True
REV00878,ORD00366,C1184,P007,3,"Good for casual use, not something I'd wear for long walks though. It's a fine pair of Comfort Sandal, does what it says, no major complaints.",2026-08-23,True
REV00879,ORD00985,C1468,P002,1,"The Runner Pro run really small, had to return and get a bigger size. Had to size up two sizes to get a comfortable fit on the Runner Pro.",2025-09-15,True
REV00880,ORD00800,C1211,P004,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-09-22,True
REV00881,ORD00588,C1299,P001,3,"Decent shoes for the price, though I expected slightly better cushioning.",2026-06-11,True
REV00882,ORD01042,C1034,P012,3,"It's a fine pair of Urban Hi-Top, does what it says, no major complaints.",2025-11-02,True
REV00883,ORD00862,C1166,P012,5,"Perfect for daily walks. The cushioning on the Urban Hi-Top is fantastic. Bought as a gift, and the packaging plus quality really impressed my friend.",2026-07-02,True
REV00884,ORD00011,C1028,P007,3,"Fit is okay, needed a few days to break in before it felt normal.",2026-02-04,False
REV00885,ORD00863,C1416,P009,5,"Bought as a gift, and the packaging plus quality really impressed my friend.",2025-11-10,True
REV00886,ORD01312,C1002,P006,4,Perfect for daily walks. The cushioning on the Active Knit is fantastic.,2025-11-12,True
REV00887,ORD00653,C1338,P003,4,"My third pair from Neeman's, and the Daily Walk might be my favourite so far. Bought as a gift, and the packaging plus quality really impressed my friend.",2026-05-22,True
REV00888,ORD00683,C1492,P010,3,Average experience. Comfortable but the White colour looked a bit different than the photos.,2026-02-02,False
REV00889,ORD00978,C1346,P005,4,I was skeptical but the Wool Runner exceeded my expectations. Extremely comfortable fit.,2025-12-09,True
REV00890,ORD00292,C1478,P012,5,"Very easy to wear, true to size, and the Black/White colour looks amazing in person.",2026-05-28,True
REV00891,ORD01077,C1232,P002,5,"Excellent build quality, the stitching and finish look premium. Good value for money. The Runner Pro feel premium and well made.",2026-03-30,True
REV00892,ORD00839,C1190,P005,2,"Build quality is disappointing, doesn't feel like a premium product. Poor durability, the stitching on the sides is already coming apart.",2026-08-22,True
REV00893,ORD00268,C1123,P007,5,"Excellent build quality, the stitching and finish look premium.",2025-11-21,True
REV00894,ORD00146,C1154,P005,2,Sole started wearing out after only a month of regular use. The Heather Grey colour looked very different from the pictures on the site.,2026-07-23,True
REV00895,ORD01136,C1440,P006,5,Super lightweight and stylish. Get compliments every time I wear my Active Knit.,2026-02-02,True
REV00896,ORD00700,C1457,P003,3,"It's a fine pair of Daily Walk, does what it says, no major complaints. Decent shoes for the price, though I expected slightly better cushioning.",2026-05-04,True
REV00897,ORD00903,C1030,P006,5,Good value for money. The Active Knit feel premium and well made.,2026-01-27,True
REV00898,ORD00832,C1315,P001,5,Super lightweight and stylish. Get compliments every time I wear my Everyday Sneakers.,2025-11-05,True
REV00899,ORD00015,C1024,P010,4,Breathable material and lightweight - ideal for long office days.,2026-04-12,True
REV00900,ORD00899,C1062,P004,2,"Delivery was delayed by over a week, no proper updates on tracking.",2025-09-24,False
