order_id,customer_id,product_id,order_date,delivery_date,order_status,quantity,order_value,delivery_days,return_status,return_reason
ORD00909,C1035,P001,2026-05-16,2026-05-18,Delivered,2,4998,2,Not Returned,
ORD00910,C1399,P009,2025-12-19,2025-12-23,Delivered,1,2899,4,Not Returned,
ORD00911,C1028,P008,2025-10-27,2025-10-28,Delivered,1,3699,1,Not Returned,
ORD00912,C1389,P011,2026-07-23,2026-07-26,Returned,2,4398,3,Returned,Comfort issue
ORD00913,C1356,P005,2026-07-23,2026-07-27,Delivered,1,3499,4,Not Returned,
ORD00914,C1453,P007,2025-10-19,2025-10-24,Delivered,1,1499,5,Not Returned,
ORD00915,C1032,P011,2026-04-07,2026-04-12,Delivered,1,2199,5,Not Returned,
ORD00916,C1415,P009,2026-07-21,2026-07-26,Delivered,3,8697,5,Not Returned,
ORD00917,C1108,P008,2025-09-03,2025-09-06,Delivered,1,3699,3,Not Returned,
ORD00918,C1076,P011,2026-08-02,2026-08-08,Delivered,2,4398,6,Not Returned,
ORD00919,C1241,P012,2026-06-18,2026-06-23,Delivered,1,2999,5,Not Returned,
ORD00920,C1088,P010,2025-09-18,2025-09-22,Delivered,1,2599,4,Not Returned,
ORD00921,C1058,P011,2025-09-20,2025-09-24,Returned,2,4398,4,Returned,Size issue
ORD00922,C1218,P008,2026-06-26,2026-06-29,Delivered,2,7398,3,Not Returned,
ORD00923,C1428,P006,2026-08-08,2026-08-09,Delivered,1,2799,1,Not Returned,
ORD00924,C1212,P004,2025-09-18,2025-10-01,Delivered,1,2299,13,Not Returned,
ORD00925,C1433,P003,2026-08-17,2026-08-19,Returned,1,1999,2,Returned,Size issue
ORD00926,C1003,P011,2026-07-05,2026-07-08,Delivered,1,2199,3,Not Returned,
ORD00927,C1405,P001,2025-11-25,2025-11-28,Delivered,1,2499,3,Not Returned,
ORD00928,C1267,P008,2026-08-15,2026-08-16,Delivered,1,3699,1,Not Returned,
ORD00929,C1255,P008,2026-03-24,2026-03-31,Delivered,1,3699,7,Not Returned,
ORD00930,C1285,P010,2025-10-10,2025-10-13,Returned,1,2599,3,Returned,Size issue
ORD00931,C1237,P004,2025-12-02,2025-12-12,Returned,1,2299,10,Returned,Late delivery
ORD00932,C1350,P011,2026-07-29,2026-08-01,Delivered,2,4398,3,Not Returned,
ORD00933,C1107,P008,2026-05-07,2026-05-14,Delivered,1,3699,7,Not Returned,
ORD00934,C1232,P007,2026-01-01,2026-01-09,Delivered,2,2998,8,Not Returned,
ORD00935,C1059,P001,2025-10-18,2025-10-23,Delivered,1,2499,5,Not Returned,
ORD00936,C1346,P002,2025-12-24,2025-12-27,Delivered,1,3199,3,Not Returned,
ORD00937,C1192,P006,2025-12-21,2025-12-25,Delivered,2,5598,4,Not Returned,
ORD00938,C1110,P004,2025-10-02,2025-10-07,Delivered,1,2299,5,Not Returned,
ORD00939,C1499,P010,2026-04-15,2026-04-18,Delivered,1,2599,3,Not Returned,
ORD00940,C1030,P005,2025-12-07,2025-12-12,Delivered,1,3499,5,Not Returned,
ORD00941,C1453,P005,2025-11-03,2025-11-08,Delivered,1,3499,5,Not Returned,
ORD00942,C1313,P005,2026-07-01,2026-07-03,Delivered,1,3499,2,Not Returned,
ORD00943,C1302,P003,2026-06-17,2026-06-22,Returned,3,5997,5,Returned,Comfort issue
ORD00944,C1446,P008,2026-04-19,2026-04-22,Delivered,1,3699,3,Not Returned,
ORD00945,C1459,P004,2025-12-30,,Cancelled,2,4598,,Not Returned,
ORD00946,C1393,P001,2026-03-27,2026-04-01,Delivered,1,2499,5,Not Returned,
ORD00947,C1231,P009,2025-09-12,2025-09-14,Delivered,2,5798,2,Not Returned,
ORD00948,C1374,P008,2025-12-27,2025-12-31,Delivered,1,3699,4,Not Returned,
ORD00949,C1342,P007,2025-12-15,2025-12-18,In Transit,1,1499,3,Not Returned,
ORD00950,C1232,P005,2025-11-16,2025-11-21,Returned,1,3499,5,Returned,Changed mind
ORD00951,C1000,P008,2025-11-04,2025-11-10,Delivered,1,3699,6,Not Returned,
ORD00952,C1218,P011,2025-10-01,2025-10-09,Delivered,1,2199,8,Not Returned,
ORD00953,C1450,P005,2026-08-18,2026-08-19,Delivered,1,3499,1,Not Returned,
ORD00954,C1454,P006,2025-09-23,,Cancelled,1,2799,,Not Returned,
ORD00955,C1286,P001,2025-10-21,2025-10-23,Delivered,1,2499,2,Not Returned,
ORD00956,C1171,P012,2025-09-29,2025-10-05,Delivered,1,2999,6,Not Returned,
ORD00957,C1389,P004,2026-05-29,2026-05-31,Returned,1,2299,2,Returned,Late delivery
ORD00958,C1027,P004,2026-02-06,2026-02-07,Delivered,1,2299,1,Not Returned,
ORD00959,C1422,P002,2026-03-04,2026-03-06,Delivered,1,3199,2,Not Returned,
ORD00960,C1484,P009,2026-01-22,2026-01-27,Delivered,2,5798,5,Not Returned,
ORD00961,C1147,P012,2025-09-28,2025-10-04,Delivered,2,5998,6,Not Returned,
ORD00962,C1447,P002,2025-10-20,2025-10-22,Delivered,1,3199,2,Not Returned,
ORD00963,C1215,P004,2026-05-19,,Cancelled,1,2299,,Not Returned,
ORD00964,C1446,P008,2026-07-22,2026-07-26,Delivered,1,3699,4,Not Returned,
ORD00965,C1340,P004,2026-05-19,2026-05-22,Delivered,1,2299,3,Not Returned,
ORD00966,C1067,P012,2026-05-24,2026-05-30,Delivered,1,2999,6,Not Returned,
ORD00967,C1075,P005,2025-11-21,2025-11-25,Delivered,2,6998,4,Not Returned,
ORD00968,C1082,P006,2026-01-18,,Cancelled,1,2799,,Not Returned,
ORD00969,C1406,P012,2026-05-27,2026-06-01,Delivered,2,5998,5,Not Returned,
ORD00970,C1294,P003,2025-11-16,2025-11-21,Delivered,3,5997,5,Not Returned,
ORD00971,C1176,P003,2026-04-08,2026-04-11,Delivered,1,1999,3,Not Returned,
ORD00972,C1154,P003,2026-03-04,2026-03-09,Delivered,1,1999,5,Not Returned,
ORD00973,C1279,P002,2025-09-07,2025-09-14,Returned,3,9597,7,Returned,Size issue
ORD00974,C1148,P009,2026-02-11,2026-02-13,Delivered,1,2899,2,Not Returned,
ORD00975,C1245,P010,2026-08-02,2026-08-07,Returned,1,2599,5,Returned,Comfort issue
ORD00976,C1316,P001,2025-11-05,2025-11-06,Delivered,1,2499,1,Not Returned,
ORD00977,C1479,P004,2026-04-11,2026-04-16,Delivered,1,2299,5,Not Returned,
ORD00978,C1346,P005,2025-12-04,2025-12-08,Delivered,2,6998,4,Not Returned,
ORD00979,C1341,P011,2025-10-09,2025-10-11,Delivered,1,2199,2,Not Returned,
ORD00980,C1197,P006,2026-03-17,2026-03-23,Delivered,1,2799,6,Not Returned,
ORD00981,C1110,P006,2025-09-01,2025-09-04,Delivered,1,2799,3,Not Returned,
ORD00982,C1496,P012,2026-04-10,2026-04-16,Returned,2,5998,6,Returned,Comfort issue
ORD00983,C1444,P007,2026-03-26,2026-04-01,Delivered,1,1499,6,Not Returned,
ORD00984,C1192,P009,2026-02-13,,Cancelled,1,2899,,Not Returned,
ORD00985,C1468,P002,2025-08-29,2025-09-01,Delivered,1,3199,3,Not Returned,
ORD00986,C1421,P003,2025-12-06,2025-12-09,Returned,1,1999,3,Returned,Comfort issue
ORD00987,C1078,P005,2026-06-21,2026-06-22,Delivered,2,6998,1,Not Returned,
ORD00988,C1457,P005,2026-01-26,2026-01-30,Returned,1,3499,4,Returned,Comfort issue
ORD00989,C1141,P005,2026-03-27,2026-03-28,Delivered,1,3499,1,Not Returned,
ORD00990,C1289,P008,2025-09-29,2025-10-03,Delivered,1,3699,4,Not Returned,
ORD00991,C1008,P007,2026-01-05,2026-01-07,Returned,1,1499,2,Returned,Comfort issue
ORD00992,C1449,P005,2025-11-17,2025-11-18,Delivered,1,3499,1,Not Returned,
ORD00993,C1182,P012,2025-11-03,2025-11-08,Delivered,2,5998,5,Not Returned,
ORD00994,C1263,P001,2026-01-21,2026-01-27,Delivered,2,4998,6,Not Returned,
ORD00995,C1154,P004,2026-07-13,2026-07-23,Returned,1,2299,10,Returned,Late delivery
ORD00996,C1421,P005,2026-08-11,2026-08-12,Delivered,1,3499,1,Not Returned,
ORD00997,C1466,P003,2025-09-01,2025-09-03,Delivered,1,1999,2,Not Returned,
ORD00998,C1096,P003,2025-10-17,2025-10-21,Delivered,1,1999,4,Not Returned,
ORD00999,C1213,P009,2026-07-06,2026-07-12,Delivered,2,5798,6,Not Returned,
ORD01000,C1159,P008,2025-10-04,2025-10-05,Returned,1,3699,1,Returned,Late delivery
ORD01001,C1175,P012,2026-02-27,2026-03-05,Delivered,1,2999,6,Not Returned,
ORD01002,C1113,P003,2026-08-24,2026-08-25,Delivered,2,3998,1,Not Returned,
ORD01003,C1217,P003,2026-08-16,2026-08-19,Delivered,3,5997,3,Not Returned,
ORD01004,C1220,P012,2025-10-22,2025-10-24,Delivered,1,2999,2,Not Returned,
ORD01005,C1465,P001,2025-12-04,2025-12-11,Delivered,1,2499,7,Not Returned,
ORD01006,C1049,P005,2025-09-17,2025-09-22,Delivered,1,3499,5,Not Returned,
ORD01007,C1382,P002,2026-06-30,2026-07-03,Delivered,1,3199,3,Not Returned,
ORD01008,C1399,P005,2026-06-18,2026-06-21,Delivered,2,6998,3,Not Returned,
ORD01009,C1366,P012,2026-07-05,2026-07-08,Returned,1,2999,3,Returned,Changed mind
ORD01010,C1050,P004,2026-01-17,2026-01-21,Delivered,3,6897,4,Not Returned,
ORD01011,C1181,P004,2026-05-11,,Cancelled,1,2299,,Not Returned,
ORD01012,C1389,P007,2026-03-31,2026-04-06,Delivered,1,1499,6,Not Returned,
ORD01013,C1285,P006,2025-10-28,2025-11-02,Delivered,1,2799,5,Not Returned,
ORD01014,C1145,P012,2025-09-15,2025-09-20,Delivered,1,2999,5,Not Returned,
ORD01015,C1437,P008,2026-06-29,2026-07-01,Delivered,1,3699,2,Not Returned,
ORD01016,C1188,P007,2025-11-30,2025-12-01,Returned,2,2998,1,Returned,Changed mind
ORD01017,C1061,P003,2025-09-01,2025-09-04,Delivered,1,1999,3,Not Returned,
ORD01018,C1379,P003,2026-03-16,2026-03-18,Delivered,3,5997,2,Not Returned,
ORD01019,C1062,P003,2025-09-28,2025-10-04,Delivered,3,5997,6,Not Returned,
ORD01020,C1387,P004,2026-03-31,2026-04-13,Delivered,1,2299,13,Not Returned,
ORD01021,C1393,P011,2026-03-18,2026-03-19,Delivered,1,2199,1,Not Returned,
ORD01022,C1321,P008,2025-10-20,2025-10-24,Delivered,1,3699,4,Not Returned,
ORD01023,C1091,P003,2025-09-10,2025-09-14,Delivered,1,1999,4,Not Returned,
ORD01024,C1049,P007,2026-07-01,2026-07-02,Delivered,1,1499,1,Not Returned,
ORD01025,C1133,P002,2026-07-30,2026-08-03,Delivered,1,3199,4,Not Returned,
ORD01026,C1016,P009,2026-02-17,2026-02-18,Delivered,3,8697,1,Not Returned,
ORD01027,C1090,P007,2025-10-25,2025-10-26,Delivered,1,1499,1,Not Returned,
ORD01028,C1159,P009,2026-07-29,2026-08-03,Returned,1,2899,5,Returned,Size issue
ORD01029,C1276,P012,2026-03-13,2026-03-17,Delivered,1,2999,4,Not Returned,
ORD01030,C1028,P010,2026-04-23,2026-04-24,Delivered,1,2599,1,Not Returned,
ORD01031,C1145,P007,2026-01-07,2026-01-09,Delivered,1,1499,2,Not Returned,
ORD01032,C1187,P006,2025-09-26,2025-09-29,Delivered,1,2799,3,Not Returned,
ORD01033,C1182,P006,2026-06-20,2026-06-24,Delivered,1,2799,4,Not Returned,
ORD01034,C1331,P007,2026-02-21,2026-02-22,Delivered,1,1499,1,Not Returned,
ORD01035,C1010,P005,2026-06-25,2026-06-30,Delivered,1,3499,5,Not Returned,
ORD01036,C1290,P009,2026-02-08,2026-02-12,Delivered,2,5798,4,Not Returned,
ORD01037,C1292,P009,2026-03-29,2026-04-04,Delivered,1,2899,6,Not Returned,
ORD01038,C1353,P007,2026-02-07,2026-02-11,Delivered,1,1499,4,Not Returned,
ORD01039,C1496,P011,2025-12-09,2025-12-10,Delivered,1,2199,1,Not Returned,
ORD01040,C1038,P007,2025-12-07,2025-12-11,Delivered,3,4497,4,Not Returned,
ORD01041,C1319,P009,2025-12-13,2025-12-17,Delivered,2,5798,4,Not Returned,
ORD01042,C1034,P012,2025-10-12,2025-10-18,Delivered,1,2999,6,Not Returned,
ORD01043,C1258,P010,2026-05-24,2026-05-26,Delivered,2,5198,2,Not Returned,
ORD01044,C1128,P005,2026-04-04,2026-04-09,Delivered,1,3499,5,Not Returned,
ORD01045,C1095,P010,2026-05-16,2026-05-19,Returned,1,2599,3,Returned,Quality issue
ORD01046,C1480,P010,2026-05-08,2026-05-10,Delivered,2,5198,2,Not Returned,
ORD01047,C1289,P008,2026-01-10,2026-01-11,Delivered,1,3699,1,Not Returned,
ORD01048,C1075,P012,2026-07-12,2026-07-15,Delivered,1,2999,3,Not Returned,
ORD01049,C1136,P004,2025-11-11,2025-11-16,Returned,2,4598,5,Returned,Late delivery
ORD01050,C1207,P005,2026-07-22,2026-07-24,Delivered,1,3499,2,Not Returned,
ORD01051,C1223,P004,2025-10-23,2025-10-28,Delivered,1,2299,5,Not Returned,
ORD01052,C1014,P007,2026-07-23,2026-07-29,Delivered,1,1499,6,Not Returned,
ORD01053,C1400,P005,2026-01-15,2026-01-16,Delivered,1,3499,1,Not Returned,
ORD01054,C1032,P001,2025-09-23,2025-09-26,Delivered,1,2499,3,Not Returned,
ORD01055,C1292,P007,2026-02-28,2026-03-06,Returned,1,1499,6,Returned,Wrong product
ORD01056,C1486,P012,2026-05-09,2026-05-12,Delivered,2,5998,3,Not Returned,
ORD01057,C1168,P009,2026-01-01,2026-01-06,Delivered,2,5798,5,Not Returned,
ORD01058,C1054,P010,2026-03-13,,Cancelled,1,2599,,Not Returned,
ORD01059,C1191,P003,2025-12-13,2025-12-15,Delivered,1,1999,2,Not Returned,
ORD01060,C1126,P012,2025-10-22,2025-10-27,Delivered,1,2999,5,Not Returned,
ORD01061,C1463,P005,2025-11-08,2025-11-10,Delivered,1,3499,2,Not Returned,
ORD01062,C1122,P010,2025-09-12,2025-09-16,Delivered,2,5198,4,Not Returned,
ORD01063,C1062,P005,2026-06-04,2026-06-06,Delivered,2,6998,2,Not Returned,
ORD01064,C1201,P009,2025-12-25,2026-01-03,Delivered,2,5798,9,Not Returned,
ORD01065,C1082,P005,2026-01-27,2026-02-03,Delivered,2,6998,7,Not Returned,
ORD01066,C1017,P008,2026-07-15,2026-07-18,Returned,1,3699,3,Returned,Changed mind
ORD01067,C1419,P005,2025-10-06,2025-10-08,Returned,2,6998,2,Returned,Changed mind
ORD01068,C1416,P002,2025-11-16,2025-11-20,Delivered,1,3199,4,Not Returned,
ORD01069,C1227,P009,2026-02-09,2026-02-12,Delivered,1,2899,3,Not Returned,
ORD01070,C1042,P011,2025-11-03,2025-11-04,Delivered,1,2199,1,Not Returned,
ORD01071,C1351,P002,2025-11-14,2025-11-15,Delivered,2,6398,1,Not Returned,
ORD01072,C1133,P007,2026-02-05,2026-02-08,Delivered,1,1499,3,Not Returned,
ORD01073,C1093,P003,2026-08-12,2026-08-18,Delivered,1,1999,6,Not Returned,
ORD01074,C1472,P007,2026-03-07,2026-03-08,Delivered,2,2998,1,Not Returned,
ORD01075,C1359,P009,2026-07-23,,Cancelled,1,2899,,Not Returned,
ORD01076,C1076,P003,2025-09-20,2025-09-21,Delivered,1,1999,1,Not Returned,
ORD01077,C1232,P002,2026-03-02,2026-03-07,Delivered,2,6398,5,Not Returned,
ORD01078,C1416,P011,2026-05-06,2026-05-10,Delivered,2,4398,4,Not Returned,
ORD01079,C1421,P005,2026-01-20,2026-01-22,Delivered,1,3499,2,Not Returned,
ORD01080,C1074,P005,2026-08-07,2026-08-13,Delivered,1,3499,6,Not Returned,
ORD01081,C1331,P001,2026-01-21,2026-01-25,Delivered,1,2499,4,Not Returned,
ORD01082,C1498,P008,2025-10-08,2025-10-14,Delivered,2,7398,6,Not Returned,
ORD01083,C1048,P012,2026-03-17,2026-03-20,Delivered,1,2999,3,Not Returned,
ORD01084,C1465,P009,2025-09-25,2025-09-26,Delivered,1,2899,1,Not Returned,
ORD01085,C1195,P006,2026-07-02,2026-07-05,Delivered,1,2799,3,Not Returned,
ORD01086,C1021,P005,2026-03-16,2026-03-17,Delivered,2,6998,1,Not Returned,
ORD01087,C1045,P010,2025-11-25,2025-11-30,Delivered,1,2599,5,Not Returned,
ORD01088,C1160,P006,2026-08-24,2026-08-30,Delivered,1,2799,6,Not Returned,
ORD01089,C1144,P001,2025-10-30,2025-11-06,Delivered,2,4998,7,Not Returned,
ORD01090,C1084,P005,2026-07-05,2026-07-06,Delivered,1,3499,1,Not Returned,
ORD01091,C1096,P006,2026-05-04,2026-05-05,Delivered,1,2799,1,Not Returned,
ORD01092,C1083,P003,2025-09-22,2025-09-24,Delivered,1,1999,2,Not Returned,
ORD01093,C1363,P012,2026-04-22,2026-04-29,Delivered,1,2999,7,Not Returned,
ORD01094,C1443,P009,2026-05-01,2026-05-08,Delivered,2,5798,7,Not Returned,
ORD01095,C1260,P003,2025-10-28,2025-11-05,Delivered,1,1999,8,Not Returned,
ORD01096,C1002,P005,2026-06-10,2026-06-16,Delivered,3,10497,6,Not Returned,
ORD01097,C1454,P009,2026-06-14,2026-06-17,Delivered,1,2899,3,Not Returned,
ORD01098,C1201,P006,2025-09-08,2025-09-12,Delivered,1,2799,4,Not Returned,
ORD01099,C1337,P006,2026-06-24,2026-06-29,Delivered,2,5598,5,Not Returned,
ORD01100,C1002,P008,2026-04-15,,Cancelled,1,3699,,Not Returned,
ORD01101,C1464,P006,2025-09-17,,Cancelled,3,8397,,Not Returned,
ORD01102,C1408,P010,2025-10-31,2025-11-02,Returned,1,2599,2,Returned,Wrong product
ORD01103,C1494,P001,2025-10-01,2025-10-07,Delivered,1,2499,6,Not Returned,
ORD01104,C1145,P007,2025-10-10,2025-10-13,Returned,1,1499,3,Returned,Size issue
ORD01105,C1067,P011,2026-07-26,2026-08-01,Returned,1,2199,6,Returned,Comfort issue
ORD01106,C1453,P006,2026-08-01,2026-08-07,Returned,1,2799,6,Returned,Quality issue
ORD01107,C1314,P007,2026-04-26,2026-04-28,Delivered,2,2998,2,Not Returned,
ORD01108,C1174,P003,2026-04-05,2026-04-08,Delivered,1,1999,3,Not Returned,
ORD01109,C1331,P008,2026-08-07,,Cancelled,1,3699,,Not Returned,
ORD01110,C1410,P009,2025-10-07,2025-10-08,Delivered,1,2899,1,Not Returned,
ORD01111,C1218,P008,2026-01-26,2026-02-02,Delivered,1,3699,7,Not Returned,
ORD01112,C1262,P005,2026-06-13,2026-06-17,Delivered,2,6998,4,Not Returned,
ORD01113,C1393,P002,2026-05-14,2026-05-16,Returned,1,3199,2,Returned,Size issue
ORD01114,C1402,P009,2025-09-03,2025-09-08,Delivered,1,2899,5,Not Returned,
ORD01115,C1232,P003,2026-03-15,2026-03-23,Delivered,1,1999,8,Not Returned,
ORD01116,C1414,P011,2026-04-13,2026-04-19,Delivered,2,4398,6,Not Returned,
ORD01117,C1222,P003,2025-12-12,2025-12-22,Delivered,1,1999,10,Not Returned,
ORD01118,C1335,P009,2025-09-04,2025-09-11,Delivered,1,2899,7,Not Returned,
ORD01119,C1316,P008,2026-04-18,2026-04-26,Delivered,1,3699,8,Not Returned,
ORD01120,C1097,P010,2026-02-26,2026-02-27,Returned,1,2599,1,Returned,Size issue
ORD01121,C1320,P002,2025-09-03,2025-09-08,Delivered,1,3199,5,Not Returned,
ORD01122,C1242,P009,2025-12-01,2025-12-04,Delivered,1,2899,3,Not Returned,
ORD01123,C1241,P007,2025-09-06,2025-09-11,Delivered,3,4497,5,Not Returned,
ORD01124,C1424,P001,2026-04-13,2026-04-18,Delivered,1,2499,5,Not Returned,
ORD01125,C1434,P007,2025-09-21,2025-09-28,Delivered,3,4497,7,Not Returned,
ORD01126,C1018,P008,2026-06-18,2026-06-22,Delivered,3,11097,4,Not Returned,
ORD01127,C1444,P008,2026-03-18,,Cancelled,2,7398,,Not Returned,
ORD01128,C1161,P008,2025-12-22,2025-12-26,Delivered,1,3699,4,Not Returned,
ORD01129,C1480,P009,2025-09-27,2025-10-03,Delivered,1,2899,6,Not Returned,
ORD01130,C1098,P011,2026-02-19,2026-02-22,Delivered,1,2199,3,Not Returned,
ORD01131,C1431,P008,2026-02-18,2026-02-22,Returned,1,3699,4,Returned,Comfort issue
ORD01132,C1364,P012,2026-07-28,2026-08-03,Delivered,1,2999,6,Not Returned,
ORD01133,C1318,P007,2026-03-27,2026-03-31,Delivered,2,2998,4,Not Returned,
ORD01134,C1310,P004,2026-01-17,2026-01-18,Delivered,1,2299,1,Not Returned,
ORD01135,C1009,P008,2025-10-16,2025-10-22,Delivered,1,3699,6,Not Returned,
ORD01136,C1440,P006,2026-01-06,2026-01-09,Delivered,1,2799,3,Not Returned,
ORD01137,C1249,P009,2025-09-11,2025-09-14,Delivered,1,2899,3,Not Returned,
ORD01138,C1285,P005,2026-02-16,2026-02-21,Delivered,1,3499,5,Not Returned,
ORD01139,C1409,P005,2025-11-11,2025-11-14,Delivered,2,6998,3,Not Returned,
ORD01140,C1439,P008,2025-10-21,2025-10-24,Delivered,1,3699,3,Not Returned,
ORD01141,C1372,P002,2026-06-09,2026-06-12,Delivered,1,3199,3,Not Returned,
ORD01142,C1445,P005,2026-08-23,2026-08-27,Delivered,1,3499,4,Not Returned,
ORD01143,C1393,P002,2025-11-12,2025-11-13,Delivered,3,9597,1,Not Returned,
ORD01144,C1043,P001,2025-12-29,2026-01-05,Delivered,1,2499,7,Not Returned,
ORD01145,C1215,P005,2026-03-04,2026-03-06,Delivered,1,3499,2,Not Returned,
ORD01146,C1436,P004,2025-11-04,2025-11-10,Delivered,1,2299,6,Not Returned,
ORD01147,C1264,P009,2026-08-10,2026-08-16,Delivered,1,2899,6,Not Returned,
ORD01148,C1031,P002,2025-10-08,2025-10-11,In Transit,1,3199,3,Not Returned,
ORD01149,C1409,P007,2025-09-13,,Cancelled,3,4497,,Not Returned,
ORD01150,C1369,P011,2026-05-19,2026-05-25,Returned,2,4398,6,Returned,Wrong product
ORD01151,C1358,P012,2026-02-02,2026-02-08,Delivered,2,5998,6,Not Returned,
ORD01152,C1403,P007,2026-04-11,2026-04-15,Delivered,1,1499,4,Not Returned,
ORD01153,C1101,P010,2026-07-25,2026-07-28,Delivered,1,2599,3,Not Returned,
ORD01154,C1368,P005,2025-10-08,2025-10-09,Delivered,1,3499,1,Not Returned,
ORD01155,C1266,P012,2025-10-29,2025-11-04,Delivered,1,2999,6,Not Returned,
ORD01156,C1276,P006,2026-07-17,2026-07-21,Delivered,2,5598,4,Not Returned,
ORD01157,C1374,P010,2026-01-05,2026-01-10,Delivered,1,2599,5,Not Returned,
ORD01158,C1024,P001,2026-03-04,2026-03-06,Delivered,1,2499,2,Not Returned,
ORD01159,C1297,P011,2025-10-28,2025-10-31,In Transit,2,4398,3,Not Returned,
ORD01160,C1341,P010,2026-07-13,2026-07-20,Returned,1,2599,7,Returned,Size issue
ORD01161,C1298,P012,2026-06-15,2026-06-18,Delivered,1,2999,3,Not Returned,
ORD01162,C1047,P004,2026-02-26,2026-03-08,Delivered,1,2299,10,Not Returned,
ORD01163,C1301,P001,2026-03-31,2026-04-02,Delivered,1,2499,2,Not Returned,
ORD01164,C1225,P009,2026-05-18,2026-05-22,Returned,1,2899,4,Returned,Comfort issue
ORD01165,C1066,P012,2026-05-03,2026-05-08,Delivered,1,2999,5,Not Returned,
ORD01166,C1242,P012,2026-05-15,2026-05-18,Delivered,1,2999,3,Not Returned,
ORD01167,C1061,P001,2025-11-14,2025-11-15,Delivered,1,2499,1,Not Returned,
ORD01168,C1190,P006,2026-06-14,2026-06-22,Delivered,1,2799,8,Not Returned,
ORD01169,C1215,P005,2026-03-05,2026-03-09,Delivered,2,6998,4,Not Returned,
ORD01170,C1250,P001,2026-01-29,2026-02-03,Delivered,2,4998,5,Not Returned,
ORD01171,C1289,P001,2025-10-27,2025-10-28,Delivered,1,2499,1,Not Returned,
ORD01172,C1310,P008,2026-02-14,2026-02-22,Delivered,1,3699,8,Not Returned,
ORD01173,C1372,P003,2025-11-04,2025-11-06,Delivered,1,1999,2,Not Returned,
ORD01174,C1119,P006,2025-10-10,2025-10-11,Delivered,1,2799,1,Not Returned,
ORD01175,C1045,P007,2026-02-15,2026-02-22,Delivered,1,1499,7,Not Returned,
ORD01176,C1362,P003,2026-08-23,2026-08-28,Delivered,2,3998,5,Not Returned,
ORD01177,C1295,P005,2026-06-09,2026-06-15,Delivered,1,3499,6,Not Returned,
ORD01178,C1459,P001,2026-06-13,2026-06-19,Delivered,1,2499,6,Not Returned,
ORD01179,C1125,P001,2025-10-26,2025-10-31,Delivered,2,4998,5,Not Returned,
ORD01180,C1164,P012,2026-06-18,2026-06-21,Delivered,1,2999,3,Not Returned,
ORD01181,C1012,P007,2026-06-23,2026-06-24,Delivered,1,1499,1,Not Returned,
ORD01182,C1050,P009,2026-02-04,2026-02-08,Delivered,1,2899,4,Not Returned,
ORD01183,C1208,P009,2025-11-20,2025-11-25,Delivered,1,2899,5,Not Returned,
ORD01184,C1029,P011,2025-11-20,2025-11-25,Delivered,1,2199,5,Not Returned,
ORD01185,C1423,P005,2026-03-13,2026-03-16,Delivered,1,3499,3,Not Returned,
ORD01186,C1260,P002,2025-09-21,2025-09-27,Delivered,1,3199,6,Not Returned,
ORD01187,C1014,P009,2026-03-11,2026-03-15,Delivered,1,2899,4,Not Returned,
ORD01188,C1300,P007,2026-07-16,2026-07-22,Returned,1,1499,6,Returned,Size issue
ORD01189,C1325,P011,2025-10-16,2025-10-28,Delivered,1,2199,12,Not Returned,
ORD01190,C1400,P009,2025-12-08,2025-12-09,Delivered,3,8697,1,Not Returned,
ORD01191,C1148,P004,2026-05-28,2026-06-14,Delivered,2,4598,17,Not Returned,
ORD01192,C1348,P011,2025-11-19,2025-11-29,Delivered,1,2199,10,Not Returned,
ORD01193,C1273,P007,2026-02-21,2026-02-26,Delivered,1,1499,5,Not Returned,
ORD01194,C1425,P010,2025-09-30,2025-10-08,Delivered,1,2599,8,Not Returned,
ORD01195,C1452,P003,2026-06-06,2026-06-11,Delivered,2,3998,5,Not Returned,
ORD01196,C1125,P011,2026-02-17,2026-02-20,Delivered,1,2199,3,Not Returned,
ORD01197,C1311,P011,2026-02-06,2026-02-11,Returned,2,4398,5,Returned,Size issue
ORD01198,C1458,P008,2025-08-28,2025-09-06,Delivered,1,3699,9,Not Returned,
ORD01199,C1039,P012,2026-08-21,2026-08-25,Delivered,1,2999,4,Not Returned,
ORD01200,C1416,P009,2025-09-10,2025-09-11,Delivered,1,2899,1,Not Returned,
ORD01201,C1189,P007,2026-06-29,2026-06-30,Returned,1,1499,1,Returned,Late delivery
ORD01202,C1363,P004,2026-04-10,2026-04-21,Delivered,1,2299,11,Not Returned,
ORD01203,C1495,P006,2025-12-02,2025-12-07,Returned,3,8397,5,Returned,Size issue
ORD01204,C1310,P006,2025-09-13,2025-09-14,Delivered,1,2799,1,Not Returned,
ORD01205,C1282,P004,2025-08-29,2025-09-11,Delivered,1,2299,13,Not Returned,
ORD01206,C1301,P004,2026-07-29,2026-08-02,Delivered,1,2299,4,Not Returned,
ORD01207,C1400,P003,2025-09-28,2025-10-02,Delivered,1,1999,4,Not Returned,
ORD01208,C1272,P005,2025-12-02,2025-12-09,In Transit,1,3499,7,Not Returned,
ORD01209,C1332,P010,2026-01-02,2026-01-06,Delivered,1,2599,4,Not Returned,
ORD01210,C1265,P001,2026-02-07,2026-02-11,Returned,1,2499,4,Returned,Quality issue
ORD01211,C1470,P008,2026-05-06,2026-05-09,Delivered,1,3699,3,Not Returned,
